1.5463965357253324,1.5463965357253324,1.5463965357253324,1.5463965357253324,1.3116883116883118
3.4290123456790123,3.4290123456790123,3.4290123456790123,3.4290123456790123,2.940017641870038
4.522388059701493,4.522388059701493,4.522388059701493,4.637755102040816,3.985253088880032
6.056329497274379,6.056329497274379,6.056329497274379,6.336501901140684,5.521258972943126
12.29889298892989,12.561557788944723,13.036505867014341,14.726067746686303,12.80281690140845
19.8,20.65909090909091,23.638297872340427,28.40625,24.152173913043477
23.527058823529412,25.837209302325583,31.0527950310559,38.6061776061776,32.464285714285715
27.46978021978022,32.464285714285715,39.67857142857143,50.756345177664976,43.85526315789474
30.86111111111111,42.73076923076923,56.49152542372882,74.61940298507463,59.874251497005986
32.04807692307692,48.53883495145631,69.92307692307692,92.58333333333333,73.5220588235294
31.149532710280372,54.04864864864865,79.35714285714286,172.39655172413794,138.875
32.78360655737705,53.470588235294116,92.58333333333333,158.71428571428572,147.0441176470588
31.843949044585987,50.5,87.71052631578948,169.47457627118644,158.71428571428572
