1.3841362126245846,1.3841362126245846,1.3841362126245846,1.3841362126245846,1.3604081632653062
3.041983571645878,3.041983571645878,3.041983571645878,3.041983571645878,3.0652973635806253
4.076233183856503,4.076233183856503,4.076233183856503,4.155860349127182,4.104679802955665
5.416576381365114,5.416576381365114,5.416576381365114,5.697435897435898,5.6427765237020315
11.222222222222221,11.247469066366705,11.3625,12.737579617834395,13.261273209549072
17.634920634920636,18.279707495429616,19.95808383233533,23.92105263157895,25.704370179948587
21.229299363057326,23.307692307692307,26.951482479784367,32.891447368421055,35.71071428571429
23.863961813842483,28.008403361344538,33.89491525423729,43.66375545851528,50.5
27.171195652173914,33.441471571906355,48.77560975609756,62.1055900621118,75.75
28.325779036827196,39.996,54.34239130434783,78.73228346456693,99.99
27.097560975609756,37.03333333333333,59.874251497005986,129.85714285714286,249.975
28.325779036827196,37.03333333333333,62.1055900621118,126.56962025316456,476.14285714285717
