1.318607411314783,1.318607411314783,1.318607411314783,1.318607411314783
2.9521700620017715,2.9521700620017715,2.9521700620017715,2.9521700620017715
3.975745526838966,3.975745526838966,3.975745526838966,4.031854838709678
5.5365448504983386,5.5365448504983386,5.5365448504983386,5.614261650758001
12.737579617834395,12.737579617834395,12.918604651162791,13.278884462151394
23.863961813842483,24.32846715328467,24.9975,25.90414507772021
32.359223300970875,33.7804054054054,34.59861591695502,35.83870967741935
43.099137931034484,46.943661971830984,49.5,50.246231155778894
58.81764705882353,68.95862068965518,72.98540145985402,75.18045112781955
72.98540145985402,89.27678571428571,94.33018867924528,98.02941176470588
138.875,217.3695652173913,238.07142857142858,243.8780487804878
149.23880597014926,333.3,416.625,434.7391304347826
156.234375,384.5769230769231,454.5,555.5
